afferentCoupling,bugs,commentWeight,cyclomaticComplexity,dc,difficulty,efferentCoupling,effort,instability,intelligentContent,lcom,length,loc,logicalLoc,maintainabilityIndex,maintainabilityIndexWithoutComment,myerDistance,noc,noc-anon,noca,nocc,noi,nom,operators,rdc,rsc,rsysc,sc,sysc,time,vocabulary,volume
0,0,0.14,0,0,0,0,0,0,0,0,0,-1,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05,40.46,0,0,2.86,0,393.16,0,48.16,0,33,27,7,-64.08,-104.54,0,1,0,0,1,0,0,0,0,0,0,0,0,22,18,137.61
0,0.02,37.24,0,1,2.25,0,129.06,0,25.49,1,16,17,3,-56.62,-93.86,0,1,0,0,1,0,1,0,1,0,1,0,1,7,12,57.36
0,0.14,44.26,0,3,5.65,1,2370.03,1,74.37,2,80,63,14,-70.24,-114.5,0,1,0,0,1,0,2,0,1.5,0.5,2,1,4,132,38,419.83
0,0.01,-0.36,0,0,-0.1,0,115.17,0,7.35,0,5,1,1,-2.68,-2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,29.3
0,0.02,-0.43,0,0,0.48,0,893.02,0,3.82,0,10,2,2,-2.15,-1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,64.08
1,0.55,36.6,8,6,14.12,5,23130.14,0.83,116.05,4,257,121,38,-92.58,-129.18,0,1,0,0,1,0,5,0,1.2,1.8,3,9,15,1285,83,1638.39
1,0.02,37.24,0,1,1.64,0,105.91,0,39.55,1,17,17,3,-56.98,-94.22,0,1,0,0,1,0,1,0,1,0,1,0,1,6,14,64.73
0,0.15,-0.7,0,-0.75,1.92,1,11958.98,0,8.45,0,65,10,6,-2.65,-1.95,0,0,0,0,0,0,0,0,-0.12,3.83,3.71,23,22.25,664,3,437.93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
