afferentCoupling,bugs,commentWeight,cyclomaticComplexity,dc,difficulty,efferentCoupling,effort,instability,intelligentContent,lcom,length,loc,logicalLoc,maintainabilityIndex,maintainabilityIndexWithoutComment,myerDistance,noc,noc-anon,noca,nocc,noi,nom,operators,rdc,rsc,rsysc,sc,sysc,time,vocabulary,volume
0,6.72,20.71,176,21.99,116.01,15,2337233.3,1,173.66,14,2570,842,204,20.71,0,22,1,0,0,1,0,14,22,1.57,19.21,20.79,269,290.99,129846,229,20146.75
1,16.91,36.16,416,57.91,128.98,20,6541233.13,0.95,393.22,15,5978,1987,440,36.16,0,100,1,0,1,0,0,50,100,1.16,6.9,8.06,345,402.91,363402,358,50716.25
1,28.52,17.7,583,33.17,178.07,40,15238308.33,0.98,480.56,14,9453,2237,745,17.7,0,137,1,0,0,1,0,39,137,0.85,24.87,25.72,970,1003.17,846573,531,85573.93
0,0.87,33.95,20,26.75,25.37,3,65960.25,1,102.45,8,393,224,43,71.72,37.77,1,1,0,0,1,0,15,1,1.78,0.87,2.65,13,39.75,3664,98,2599.58
0,6.43,26.18,139,0.75,65.46,17,1262912.6,1,294.69,3,2492,648,198,27.38,1.2,35,1,0,0,1,0,13,35,0.06,19.69,19.75,256,256.75,70162,214,19291.74
0,6.72,26.58,143,1.08,71.4,17,1438509.92,1,282.17,3,2598,680,207,26.69,0.11,35,1,0,0,1,0,14,35,0.08,18.57,18.65,260,261.08,79917,216,20147.2
1,2.17,28.95,45,5.33,45.38,1,294890.13,0.5,143.17,2,893,302,106,52.02,23.07,5,1,0,0,1,0,3,5,1.78,1.33,3.11,4,9.33,16383,155,6497.58
1,29.95,30.58,608,71.14,118.17,27,10618909.17,0.96,760.45,3,9531,2538,712,30.58,0,143,1,0,0,1,0,67,143,1.06,7.01,8.08,470,541.14,589939,689,89861.7
0,1.96,0,29,7.67,44.59,11,262863.15,1,132.2,2,852,251,83,27.84,27.84,2,1,0,0,1,0,7,2,1.1,8.57,9.67,60,67.67,14604,121,5894.87
0,6.57,2.8,128,13.31,84.53,8,1665069.41,1,233.01,1,2525,762,171,6.8,4,42,1,0,0,1,0,24,42,0.55,6.63,7.18,159,172.31,92504,223,19697.27
